"Mês Ano";"Programa Orçamentário";"Ação Orçamentária";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"08/2023";"2077 - AGROPECUARIA SUSTENTAVEL";"20ZV - FOMENTO AO SETOR AGROPECUARIO";"0,00";"0,00";"0,00";
"08/2023";"2205 - CONECTA BRASIL";"0505 - FINANCIAMENTO A PROJETOS DE DESENVOLVIMENTO DE TECNOLOGIAS NAS TELECOMUNICACOES";"0,00";"144.401.666,08";"144.401.666,08";
"08/2023";"2035 - ESPORTE, CIDADANIA E DESENVOLVIMENTO";"20YA - APOIO A PROJETOS DE EXCELENCIA ESPORTIVA NAS FASES DE ESPECIALIZACAO E APERFEICOAMENTO";"0,00";"0,00";"0,00";
"08/2023";"2222 - SANEAMENTO BASICO";"21CB - APOIO A IMPLANTACAO, AMPLIACAO E MELHORIA DE SISTEMAS PUBLICOS DE ESGOTAMENTO SANITARIO EM MUNICIPIOS COM ATE 50.000 HABITANTES, EXCLUSIVE EM REGIOES METROPOLITANAS (RM) OU REGIOES INTEGRADAS DE DESENVOLVIMENTO ECONOMICO";"0,00";"0,00";"0,00";
"08/2023";"2214 - NOVA PREVIDENCIA";"4405 - TELEATENDIMENTO PREVIDENCIARIO";"0,00";"11.994.967,71";"11.956.072,04";
"08/2023";"4005 - PROTECAO JURIDICA DA UNIAO";"10TN - IMPLANTACAO DA ADVOCACIA PUBLICA ELETRONICA E-AGU";"0,00";"0,00";"0,00";
"08/2023";"2204 - BRASIL NA FRONTEIRA DO CONHECIMENTO";"2095 - FOMENTO A PROJETOS DE IMPLANTACAO, RECUPERACAO E MODERNIZACAO DA INFRAESTRUTURA DE PESQUISA DAS INSTITUICOES PUBLICAS (CT-INFRA)";"3.159.268,59";"41.391.503,65";"48.972.037,25";
"08/2023";"2208 - TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVEL";"8563 - FOMENTO A PROJETOS INSTITUCIONAIS PARA PESQUISA NO SETOR DE TRANSPORTE AQUAVIARIO E DE CONSTRUCAO NAVAL (CT-AQUAVIARIO)";"0,00";"0,00";"0,00";
"08/2023";"2221 - RECURSOS HIDRICOS";"7X91 - IMPLANTACAO DO CANAL DO XINGO";"399.749,60";"9.341,54";"11.958,04";
"08/2023";"2222 - SANEAMENTO BASICO";"219R - MELHORIA DA QUALIDADE REGULATORIA DO SETOR DE SANEAMENTO";"482.000,00";"48.820,37";"48.820,37";
"08/2023";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"00Q2 - PENSIONISTAS DA POLICIA MILITAR E DO CORPO DE BOMBEIROS DO DISTRITO FEDERAL";"47.136.317,76";"46.908.097,94";"44.148.916,54";
"08/2023";"0909 - OPERACOES ESPECIAIS: OUTROS ENCARGOS ESPECIAIS";"0265 - INDENIZACOES E RESTITUICOES RELATIVAS AO PROGRAMA DE GARANTIA DA ATIVIDADE AGROPECUARIA - PROAGRO (LEI N. 8.171, DE 1991)";"1.000.200.996,00";"326.202.719,00";"326.202.719,00";
"08/2023";"2217 - DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO";"5314 - IMPLANTACAO DO PROJETO PUBLICO DE IRRIGACAO BAIXIO DE IRECE";"985.000,00";"28.059,40";"31.344,10";
"08/2023";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"15XF - MODERNIZACAO DA INFRAESTRUTURA DA PRESIDENCIA DA REPUBLICA";"2.051.419,55";"592.330,18";"592.330,18";
"08/2023";"2068 - SANEAMENTO BASICO";"7652 - IMPLANTACAO DE MELHORIAS SANITARIAS DOMICILIARES PARA PREVENCAO E CONTROLE DE DOENCAS E AGRAVOS EM LOCALIDADES URBANAS DE MUNICIPIOS COM POPULACAO ATE 50.000 HABITANTES";"0,00";"0,00";"0,00";
"08/2023";"0909 - OPERACOES ESPECIAIS: OUTROS ENCARGOS ESPECIAIS";"00Q3 - ASSUNCAO E NOVACAO DE DIVIDAS DO FUNDO DE COMPENSACAO DAS VARIACOES SALARIAIS - FCVS";"- 43.460.033,30";"1.242.439.966,70";"1.242.439.966,70";
"08/2023";"5035 - PROMOCAO DE CIDADANIA POR MEIO DO AUXILIO BRASIL E DA ARTICULACAO DE POLITICAS PUBLICAS";"21CP - OPERACIONALIZACAO DO AUXILIO EMERGENCIAL PARA ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS (COVID-19)";"0,00";"65.325,83";"64.392,98";
"08/2023";"5025 - CULTURA";"219S - DESENVOLVIMENTO E FORTALECIMENTO DA ECONOMIA CRIATIVA";"3.200.000,00";"0,00";"0,00";
"08/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"7X64 - CONSTRUCAO DE PONTES NA BR-425/RO";"0,00";"268.014,05";"268.014,05";
"08/2023";"2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO";"12MG - IMPLANTACAO DE ESPACOS INTEGRADOS DE ESPORTE, CULTURA, LAZER E SERVICOS PUBLICOS - PRACAS DOS ESPORTES E DA CULTURA";"0,00";"0,00";"0,00";
"08/2023";"1031 - AGROPECUARIA SUSTENTAVEL";"0080 - SUBVENCAO ECONOMICA AO PRECO DO OLEO DIESEL DE EMBARCACOES PESQUEIRAS (LEI N. 9.445, DE 1997)";"75.772,41";"75.772,41";"75.772,41";
"08/2023";"4002 - SEGURANCA INSTITUCIONAL";"21AP - APOIO A IMPLEMENTACAO DA POLITICA NACIONAL DE SEGURANCA DA INFORMACAO";"85.690,00";"33.923,32";"33.923,32";
"08/2023";"0902 - OPERACOES ESPECIAIS: FINANCIAMENTOS COM RETORNO";"0029 - FINANCIAMENTO AOS SETORES PRODUTIVOS DA REGIAO CENTRO-OESTE";"0,00";"331.582.103,39";"331.582.103,39";
"08/2023";"2222 - SANEAMENTO BASICO";"21C9 - IMPLANTACAO, AMPLIACAO OU MELHORIA DE ACOES E SERVICOS SUSTENTAVEIS DE SANEAMENTO BASICO EM PEQUENAS COMUNIDADES RURAIS (LOCALIDADES DE PEQUENO PORTE) OU EM COMUNIDADES TRADICIONAIS (REMANESCENTES DE QUILOMBOS)";"0,00";"0,00";"0,00";
"08/2023";"2207 - PROGRAMA ESPACIAL BRASILEIRO";"2357 - FOMENTO A PROJETOS INSTITUCIONAIS PARA PESQUISA NO SETOR ESPACIAL (CT-ESPACIAL)";"0,00";"109.960,00";"117.610,00";
"08/2023";"2221 - RECURSOS HIDRICOS";"14RP - REABILITACAO DE BARRAGENS E DE OUTRAS INFRAESTRUTURAS HIDRICAS";"0,00";"0,00";"0,00";
"08/2023";"2221 - RECURSOS HIDRICOS";"15XV - CONSTRUCAO DE SISTEMA INTEGRADO DE ABASTECIMENTO DE AGUA - ADUTORA DA FE";"0,00";"2.801.355,20";"57.895,98";
"08/2023";"2222 - SANEAMENTO BASICO";"7XK8 - IMPLANTACAO E MELHORIA DE SISTEMAS PUBLICOS DE MANEJO DE RESIDUOS SOLIDOS EM MUNICIPIOS COM ATE 50.000 HABITANTES";"0,00";"0,00";"0,00";
"08/2023";"2035 - ESPORTE, CIDADANIA E DESENVOLVIMENTO";"20JP - DESENVOLVIMENTO DE ATIVIDADES E APOIO A PROGRAMAS E PROJETOS DE ESPORTE AMADOR, EDUCACAO, LAZER E INCLUSAO SOCIAL";"0,00";"0,00";"0,00";
"08/2023";"2208 - TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVEL";"4185 - FOMENTO A PROJETOS INSTITUCIONAIS PARA PESQUISA NO SETOR DE TECNOLOGIA DA INFORMACAO (CT-INFO)";"44.300,00";"1.398.025,00";"1.400.925,00";
"08/2023";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2017 - COMUNICACAO INSTITUCIONAL";"70.049.069,93";"39.187.203,66";"42.471.248,49";
"08/2023";"5025 - CULTURA";"215G - IMPLEMENTACAO DA POLITICA NACIONAL DE CULTURA VIVA";"27.916,16";"0,00";"0,00";
"08/2023";"5035 - PROMOCAO DE CIDADANIA POR MEIO DO AUXILIO BRASIL E DA ARTICULACAO DE POLITICAS PUBLICAS";"21DP - TRANSFERENCIA DE RENDA RELATIVA AOS BENEFICIOS E AUXILIOS DO PROGRAMA AUXILIO BRASIL (LEI N. 14.284, DE 29 DE DEZEMBRO DE 2021)";"0,00";"1.108.233.048,39";"1.108.233.048,39";
"08/2023";"5031 - PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"00TZ - AUXILIO-INCLUSAO AS PESSOAS COM DEFICIENCIA (LEI N. 14.176, DE 22 DE JUNHO DE 2021)";"0,00";"177.277,40";"169.808,72";
"08/2023";"5023 - VIGILANCIA EM SAUDE";"20AL - APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE";"184.356.724,30";"200.824.879,15";"200.824.879,15";
"08/2023";"5016 - SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO";"00U1 - SUBVENCAO ECONOMICA DESTINADA A AQUISICAO E/OU CONSTRUCAO DE HABITACAO PARA PROFISSIONAIS DA SEGURANCA PUBLICA - PROGRAMA HABITE SEGURO";"285.325,17";"339.437,64";"339.437,64";
"08/2023";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS";"16.697.992,00";"16.633.928,74";"15.615.866,62";
"08/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"11ZD - CONSTRUCAO DA FERROVIA NORTE-SUL - OUROESTE/SP - ESTRELA D?OESTE/SP - EF-151";"0,00";"0,00";"0,00";
"08/2023";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0044 - TRANSFERENCIA AO FUNDO DE PARTICIPACAO DOS ESTADOS E DO DISTRITO FEDERAL - FPE (CF, ART.159)";"0,00";"9.505.353.636,36";"9.505.353.636,36";
"08/2023";"2212 - MELHORIA DO AMBIENTE DE NEGOCIOS E DA PRODUTIVIDADE";"21B2 - GESTAO E MODERNIZACAO DOS RECURSOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO";"- 4.259,29";"1.018.284,14";"873.865,23";
"08/2023";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2088 - CONCESSAO E REGULACAO DOS SERVICOS E DA EXPLORACAO DA INFRAESTRUTURA DO TRANSPORTE AQUAVIARIO";"- 1.000,00";"32.730,85";"32.730,85";
"08/2023";"2222 - SANEAMENTO BASICO";"7656 - IMPLANTACAO, AMPLIACAO OU MELHORIA DE ACOES E SERVICOS SUSTENTAVEIS DE SANEAMENTO BASICO EM PEQUENAS COMUNIDADES RURAIS (LOCALIDADES DE PEQUENO PORTE) OU EM COMUNIDADES TRADICIONAIS (REMANESCENTES DE QUILOMBOS)";"0,00";"0,00";"0,00";
"08/2023";"2222 - SANEAMENTO BASICO";"21CC - APOIO A IMPLANTACAO E MELHORIA DE SISTEMAS PUBLICOS DE MANEJO DE RESIDUOS SOLIDOS EM MUNICIPIOS DE ATE 50.000 HABITANTES, EXCLUSIVE EM REGIOES METROPOLITANAS (RM) OU REGIOES INTEGRADAS DE DESENVOLVIMENTO ECONOMICO (RIDE)";"0,00";"0,00";"0,00";
"08/2023";"2208 - TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVEL";"2189 - FOMENTO A PROJETOS INSTITUCIONAIS PARA PESQUISA NO SETOR DE ENERGIA ELETRICA (CT-ENERG)";"0,00";"405.569,89";"147.044,52";
"08/2023";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"15R4 - APOIO A EXPANSAO, CONSOLIDACAO, REESTRUTURACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"0,00";"0,00";"0,00";
"08/2023";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"15YS - IMPLANTACAO DO ALOJAMENTO DO ITA";"2.000.000,00";"1.258.773,41";"1.719.687,83";
"08/2023";"2211 - INSERCAO ECONOMICA INTERNACIONAL";"20QN - GESTAO DE ASSUNTOS INTERNACIONAIS";"30.000,00";"126.570,04";"126.570,04";
"08/2023";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"00RS - AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS DO FCDF";"57.535.598,99";"57.532.791,61";"56.076.927,05";
"08/2023";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"009T - SERVICOS PUBLICOS DE SAUDE DO DISTRITO FEDERAL";"599.742.703,62";"677.533.882,17";"653.203.600,18";
"08/2023";"2208 - TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVEL";"0A29 - SUBVENCAO ECONOMICA A PROJETOS DE DESENVOLVIMENTO TECNOLOGICO (LEI N. 10.973, DE 2004)";"164.749.934,59";"35.075.395,66";"43.532.228,38";
"08/2023";"5020 - DESENVOLVIMENTO CIENTIFICO, TECNOLOGICO E PRODUTIVO EM SAUDE";"20K2 - FOMENTO A PESQUISA E AO DESENVOLVIMENTO TECNOLOGICO, COM VISTAS AO APRIMORAMENTO E A SUSTENTABILIDADE DOS SERVICOS E ACOES DE SAUDE AMBIENTAL";"0,00";"0,00";"0,00";
"08/2023";"1041 - CONSERVACAO E USO SUSTENTAVEL DA BIODIVERSIDADE E DOS RECURSOS NATURAIS";"21AB - AVALIACAO E GESTAO DE SUBSTANCIAS, PRODUTOS QUIMICOS E BIOLOGICOS PARA PROTECAO DA BIODIVERSIDADE";"516.623,66";"85.799,52";"85.799,52";
"08/2023";"2208 - TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVEL";"2191 - FOMENTO A PROJETOS INSTITUCIONAIS PARA PESQUISA NO SETOR DE TRANSPORTES TERRESTRES E HIDROVIARIOS (CT-TRANSPORTE)";"0,00";"228.454,00";"0,00";
"08/2023";"5026 - ESPORTE";"5450 - IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE EDUCACIONAL, RECREATIVO E DE LAZER";"0,00";"0,00";"0,00";
"08/2023";"2054 - PLANEJAMENTO URBANO";"10T2 - APOIO A PROJETOS E OBRAS DE REABILITACAO, DE ACESSIBILIDADE E MODERNIZACAO TECNOLOGICA EM AREAS URBANAS";"0,00";"0,00";"0,00";
"08/2023";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"15R3 - APOIO A CONSOLIDACAO, REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"0,00";"0,00";"0,00";
"08/2023";"0910 - OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"0C39 - CONTRIBUICAO A ORGANIZACAO INTERNACIONAL DE MADEIRAS TROPICAIS - OIMT (MMA)";"0,00";"0,00";"0,00";
"08/2023";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"21AX - GESTAO DAS POLITICAS DE TRABALHO";"200.383,53";"356.743,40";"381.500,47";
"08/2023";"5026 - ESPORTE";"218F - GESTAO E MANUTENCAO DO LEGADO OLIMPICO E PARALIMPICO";"3.777.511,96";"4.458.163,28";"4.674.116,90";
"08/2023";"0910 - OPERACOES ESPECIAIS: GESTAO DA PARTICIPACAO EM ORGANISMOS E ENTIDADES NACIONAIS E INTERNACIONAIS";"00R4 - CONTRIBUICAO A AGENCIA INTERNACIONAL ANTIDOPING - WADA";"0,00";"2.828.717,19";"2.828.717,19";
"08/2023";"0031 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO PUBLICO";"8010 - ATUACAO ESTRATEGICA PARA CONTROLE E FORTALECIMENTO DO MINISTERIO PUBLICO";"- 8.520,54";"17.679,46";"17.679,46";
"08/2023";"2214 - NOVA PREVIDENCIA";"2592 - AUTORIZACAO, MONITORAMENTO E FISCALIZACAO DAS ENTIDADES FECHADAS DE PREVIDENCIA COMPLEMENTAR";"60.538,88";"212.263,43";"212.263,43";
"08/2023";"2222 - SANEAMENTO BASICO";"7652 - IMPLANTACAO DE MELHORIAS SANITARIAS DOMICILIARES PARA PREVENCAO E CONTROLE DE DOENCAS E AGRAVOS EM LOCALIDADES URBANAS DE MUNICIPIOS COM POPULACAO ATE 50.000 HABITANTES";"0,00";"0,00";"0,00";
"08/2023";"2049 - MORADIA DIGNA";"10S3 - APOIO A URBANIZACAO DE ASSENTAMENTOS PRECARIOS";"0,00";"0,00";"0,00";
"08/2023";"2212 - MELHORIA DO AMBIENTE DE NEGOCIOS E DA PRODUTIVIDADE";"214J - FISCALIZACAO EM METROLOGIA E QUALIDADE";"10.126.166,58";"40.299.048,29";"40.299.048,29";
"08/2023";"3001 - ENERGIA ELETRICA";"20LI - ESTUDOS PARA O PLANEJAMENTO DO SETOR ENERGETICO";"0,00";"243.268,22";"237.268,22";
"08/2023";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0C33 - TRANSFERENCIA AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB";"0,00";"4.955.879.482,27";"4.955.879.482,27";
"08/2023";"3004 - AVIACAO CIVIL";"15UX - REFORMA E REAPARELHAMENTO DO AEROPORTO DE COARI/AM, DE PROPRIEDADE DA UNIAO";"1.199.353,50";"300.444,49";"219.169,71";
"08/2023";"4001 - COMUNICACAO PUBLICA E DIVULGACAO DE ATOS E MATERIAS DO GOVERNO FEDERAL";"2804 - PUBLICACOES OFICIAIS";"7.312.882,95";"4.137.519,99";"4.726.818,32";
"08/2023";"5031 - PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"8249 - FUNCIONAMENTO DOS CONSELHOS DE ASSISTENCIA SOCIAL";"0,00";"254.692,86";"254.692,86";
"08/2023";"1041 - CONSERVACAO E USO SUSTENTAVEL DA BIODIVERSIDADE E DOS RECURSOS NATURAIS";"20VP - APOIO A CONSERVACAO AMBIENTAL E A ERRADICACAO DA EXTREMA POBREZA - BOLSA VERDE";"2.927.105,42";"0,00";"0,00";
"08/2023";"6012 - DEFESA NACIONAL";"211D - COORDENACAO TECNICA DA AMAZONIA AZUL TECNOLOGIAS DE DEFESA SA - AMAZUL";"253.600,00";"280.315,92";"137.969,86";
"08/2023";"2207 - PROGRAMA ESPACIAL BRASILEIRO";"21AG - DESENVOLVIMENTO DE MISSOES E APLICACOES ESPACIAIS";"707.349,15";"703.944,02";"689.411,08";
"08/2023";"4003 - GARANTIA DA ESTABILIDADE MONETARIA E FINANCEIRA";"148D - DESENVOLVIMENTO E IMPLANTACAO DO NOVO SISTEMA DE CONTROLE DE ATIVIDADES FINANCEIRAS - SISCOAF II";"0,00";"0,00";"0,00";
"08/2023";"1031 - AGROPECUARIA SUSTENTAVEL";"21B7 - GESTAO E OPERACIONALIZACAO DO TERRA BRASIL";"0,00";"0,00";"0,00";
"08/2023";"2221 - RECURSOS HIDRICOS";"1N64 - IMPLANTACAO DA ADUTORA PAJEU NOS ESTADOS DE PERNAMBUCO E PARAIBA";"0,00";"0,00";"0,00";
"08/2023";"2221 - RECURSOS HIDRICOS";"5308 - CONSTRUCAO DA BARRAGEM JEQUITAI";"36,80";"367,68";"13.354,30";
"08/2023";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"0354 - CONCESSAO DE EMPRESTIMOS PARA LIQUIDACAO DE OPERADORAS DE PLANOS PRIVADOS DE ASSISTENCIA A SAUDE (LEI N. 9.961, DE 2000)";"150.000,00";"265.093,90";"251.894,03";
"08/2023";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"15EH - IMPLANTACAO DE SISTEMAS ESTRATEGICOS PARA GESTAO TRIBUTARIA E ADUANEIRA";"0,00";"0,00";"0,00";
"08/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"116E - CONSTRUCAO DA FERROVIA NORTE-SUL - ANAPOLIS/GO - URUACU/GO - EF-151";"0,00";"0,00";"0,00";
"08/2023";"5035 - PROMOCAO DE CIDADANIA POR MEIO DO AUXILIO BRASIL E DA ARTICULACAO DE POLITICAS PUBLICAS";"21DQ - GESTAO, ADMINISTRACAO E OPERACIONALIZACAO DO PROGRAMA AUXILIO BRASIL";"0,00";"4.377.836,41";"4.377.836,41";
"08/2023";"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"20U5 - ENSINO DE GRADUACAO E POS-GRADUACAO EM ESTATISTICAS E GEOCIENCIAS";"68.265,61";"49.655,49";"48.136,39";
"08/2023";"2218 - GESTAO DE RISCOS E DE DESASTRES";"8865 - APOIO A EXECUCAO DE PROJETOS E OBRAS DE CONTENCAO DE ENCOSTAS EM AREAS URBANAS";"1.000.000,00";"0,00";"0,00";
"08/2023";"2205 - CONECTA BRASIL";"15UI - IMPLANTACAO DE INFRAESTRUTURA DE REDE DE COMUNICACAO DE DADOS PARA INCLUSAO DIGITAL";"- 192.683,38";"10.118.070,92";"10.114.805,82";
"08/2023";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"00UR - AUXILIO FINANCEIRO AOS ESTADOS, AO DISTRITO FEDERAL E AOS MUNICIPIOS RELACIONADO A ACOES EMERGENCIAIS DESTINADAS AO SETOR CULTURAL (LEI COMPLEMENTAR N. 195, DE 8 DE JULHO DE 2022)";"0,00";"0,00";"0,00";
"08/2023";"0151 - PROTECAO DE TERRAS INDIGENAS, GESTAO TERRITORIAL E ETNODESENVOLVIMENTO";"1ABD - PROGRAMA DE DESENVOLVIMENTO COM. INDIGENA SARARE";"72.998,99";"2.708,10";"2.708,10";
"08/2023";"0151 - PROTECAO DE TERRAS INDIGENAS, GESTAO TERRITORIAL E ETNODESENVOLVIMENTO";"1ABE - PROJETO COMPANHIA VALE DO RIO DOCE ± CVRD";"0,00";"2.719,40";"2.719,40";
"08/2023";"2208 - TECNOLOGIAS APLICADAS, INOVACAO E DESENVOLVIMENTO SUSTENTAVEL";"21C0 - ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS";"0,00";"0,00";"0,00";
"08/2023";"2223 - A HORA DO TURISMO";"2C01 - PROMOCAO DE INVESTIMENTOS PRIVADOS, FINANCIAMENTO, PARCERIAS E CONCESSOES NO SETOR DE TURISMO";"119.249,56";"7.150,38";"5.074,77";
"08/2023";"5023 - VIGILANCIA EM SAUDE";"8327 - MANUTENCAO DE SERVICO LABORATORIAL DE REFERENCIA PARA O CONTROLE DE DOENCAS";"5.003.902,68";"155.872,36";"215.939,36";
"08/2023";"0906 - OPERACOES ESPECIAIS: SERVICO DA DIVIDA EXTERNA (JUROS EAMORTIZACOES)";"0425 - SERVICOS DA DIVIDA PUBLICA FEDERAL EXTERNA";"896.689.036,70";"896.689.036,70";"896.689.036,70";
"08/2023";"3006 - TRANSPORTE TERRESTRE E TRANSITO";"12KF - ADEQUACAO DE TRECHO RODOVIARIO - SAO MIGUEL DO OESTE - DIVISA SC/PR - NA BR-163/SC";"60.000.000,00";"8.539.444,32";"8.539.444,32";
"08/2023";"5025 - CULTURA";"212H - MANUTENCAO DE CONTRATO DE GESTAO COM ORGANIZACOES SOCIAIS (LEI N. 9.637, DE 15 DE MAIO DE 1998)";"0,00";"8.000.000,00";"8.000.000,00";
"08/2023";"2035 - ESPORTE, CIDADANIA E DESENVOLVIMENTO";"5450 - IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE EDUCACIONAL, RECREATIVO E DE LAZER";"0,00";"0,00";"0,00";
"08/2023";"1031 - AGROPECUARIA SUSTENTAVEL";"20ZU - REDUCAO DE RISCOS NA ATIVIDADE AGROPECUARIA";"29.565,00";"302.049,71";"301.704,44";
"08/2023";"1031 - AGROPECUARIA SUSTENTAVEL";"8593 - APOIO AO DESENVOLVIMENTO DA PRODUCAO AGROPECUARIA SUSTENTAVEL";"- 31.105,28";"0,00";"0,00";
"08/2023";"2223 - A HORA DO TURISMO";"20Y3 - PROMOCAO E MARKETING DO TURISMO NO MERCADO NACIONAL";"- 30.000,00";"414.155,55";"419.834,88";
"08/2023";"2206 - POLITICA NUCLEAR";"21DM - COOPERACAO INTERNACIONAL, ASSESSORIA TECNICA, REPRESENTACAO INSTITUCIONAL E COORDENACAO DA AGENDA DE ASSUNTOS INTERNACIONAIS DA CNEN";"0,00";"5.401,63";"5.401,63";
"08/2023";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"00SB - COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO - FUNDEB";"0,00";"3.066.170.430,81";"3.066.170.430,81";
"08/2023";"2209 - BRASIL, NOSSO PROPOSITO";"000K - SUBVENCAO ECONOMICA EM OPERACOES DE FINANCIAMENTO NO AMBITO DO PROGRAMA DE SUSTENTACAO DO INVESTIMENTO - PSI E DO PROGRAMA EMERGENCIAL DE RECONSTRUCAO DE MUNICIPIOS AFETADOS POR DESASTRES NATURAIS (LEIS N. 12.096, DE 200";"0,00";"2.373,01";"2.373,01";
"08/2023";"1031 - AGROPECUARIA SUSTENTAVEL";"099F - CONCESSAO DE SUBVENCAO ECONOMICA AO PREMIO DO SEGURO RURAL (LEI N. 10.823, DE 2003)";"268.332.774,83";"177.819.485,29";"77.947.861,35";
"08/2023";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20XS - PRESTACAO DE ENSINO ASSISTENCIAL NA FUNDACAO OSORIO";"2.213,58";"259.277,81";"257.481,91";
"08/2023";"0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"1M49 - MODERNIZACAO DOS RECURSOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO";"0,00";"0,00";"0,00";
"08/2023";"2216 - POLITICA EXTERNA";"2367 - ANALISE E DIVULGACAO DA POLITICA EXTERNA BRASILEIRA, DE RELACOES INTERNACIONAIS E DA HISTORIA DIPLOMATICA DO BRASIL";"1.879.640,26";"498.466,94";"412.765,12";
"08/2023";"2021 - CIENCIA, TECNOLOGIA E INOVACAO";"215L - FOMENTO A PESQUISA E AO DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO";"0,00";"0,00";"0,00";
