"Ano";"Órgão Superior";"Órgão";"Unidade Gestora";"Categoria";"Origem";"Espécie";"Detalhamento";"Orçamento Atualizado (Valor Previsto)";"Receita Realizada (Valor Arrecadado)";"% Previsto/Realizado";"Valor Lançado";
"2022";"26000 - Ministério da Educação";"26432 - Instituto Federal do Paraná";"158009 - INST. FED. DO PARANA/ REITORIA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110901 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.";"0,00";"209.296,18";"0,00%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11130321 - IRRF-CAPITAL-PRINCIPAL";"89.666.296.011,00";"94.123.782.189,68";"104,97%";"0,00";
"2022";"36000 - Ministério da Saúde";"36201 - Fundação Oswaldo Cruz";"254420 - FUNDACAO OSWALDO CRUZ";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110301 - SERV.DE REGIST.,CERTIF.E FISCALIZ.-PRINCIPAL";"5.379,00";"170.871,49";"3176,64%";"0,00";
"2022";"26000 - Ministério da Educação";"26260 - Universidade Federal de Alfenas";"153028 - UNIVERSIDADE FEDERAL DE ALFENAS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19210101 - INDENIZ.P/DANOS CAUSADOS AO PATR.PUB.-PRINC.";"0,00";"22.435,08";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26448 - Universidade Federal do Sul e Sudeste do Pará";"158718 - UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARA";"1 - Receitas Correntes";"18 - Receitas Correntes - a classificar";"180 - Receitas Correntes - a classificar";"18000000 - Receitas Correntes - a classificar";"0,00";"0,00";"0,00%";"0,00";
"2022";"32000 - Ministério de Minas e Energia";"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis";"323030 - AG. NAC.DO PETROLEO GAS NAT.E BIOCOM";"1 - Receitas Correntes";"13 - Receita Patrimonial";"134 - Exploração de recursos naturais";"13410111 - BONUS ASSINAT.DE CONTRATO DE CONCESSAO-PRINC.";"0,00";"458.253.153,15";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26236 - Universidade Federal Fluminense";"153056 - UNIVERSIDADE FEDERAL FLUMINENSE";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"199 - Demais receitas correntes";"19999921 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-PRINC.";"51.556,00";"14.926,75";"28,95%";"0,00";
"2022";"44000 - Ministério do Meio Ambiente e Mudança do Clima";"44206 - Instituto de Pesquisas Jardim Botânico do Rio de Janeiro";"443019 - COORD. DE PLAN. ORCAMENTO E FIN./COPLAN/JBRJ";"1 - Receitas Correntes";"13 - Receita Patrimonial";"131 - Exploração do patrimônio imobiliário do Estado";"13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL";"466.685,00";"765.129,53";"163,95%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"13 - Receita Patrimonial";"134 - Exploração de recursos naturais";"13410221 - ROY.PETRO.PLAT-COM.ANTES 3/12/12-P.SAL-PRINC.";"0,00";"9.675.670.007,24";"0,00%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"13 - Receita Patrimonial";"132 - Valores Mobiliários";"13230101 - PARTICIPACOES-PRINCIPAL";"861.424.179,00";"2.310,04";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26239 - Universidade Federal do Pará";"153063 - UNIVERSIDADE FEDERAL DO PARA";"2 - Receitas de Capital";"24 - Transferências de Capital";"244 - Transferências de Instituições Privadas";"24410101 - TRANSF.INST.PRIV.PARA ORGAOS ENT.UNIAO-PRINC.";"0,00";"545.991,50";"0,00%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"12 - Contribuições";"122 - Contribuições econômicas";"12210201 - CONTR.LOJ.FR.ENTREP.ADUAN.DEP.ALFAND.-PRINC.";"480.699.203,00";"12.739.642,82";"2,65%";"0,00";
"2022";"42000 - Ministério da Cultura";"20411 - Instituto do Patrimônio Histórico e Artístico Nacional";"403101 - INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL";"1 - Receitas Correntes";"13 - Receita Patrimonial";"131 - Exploração do patrimônio imobiliário do Estado";"13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL";"0,00";"63.971,00";"0,00%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"13 - Receita Patrimonial";"133 - Delegação de Serviços Públicos Mediante Concessão, Permissão, Autorização ou Licença";"13330413 - CESS.DIR.USO.RADFRQ-NAO.P.ORBITAIS/DA.PRC";"0,00";"25.710,05";"0,00%";"0,00";
"2022";"28000 - Ministério do Desenvolvimento, Indústria, Comércio e Serviços";"30204 - Instituto Nacional da Propriedade Industrial";"183038 - INSTITUTO NACIONAL DA PROPRIEDADE INDUSTRIAL";"1 - Receitas Correntes";"13 - Receita Patrimonial";"131 - Exploração do patrimônio imobiliário do Estado";"13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL";"16.574,00";"14.484,00";"87,39%";"0,00";
"2022";"42000 - Ministério da Cultura";"34902 - Fundo Nacional de Cultura";"540030 - FUNDO NACIONAL DA CULTURA - FNC";"2 - Receitas de Capital";"23 - Amortizações de Empréstimos";"231 - AMORTIZACAO DE EMPRESTIMOS";"23110601 - AMORTIZACAO DE EMPRESTIMOS CONTRATUAIS-PRINC.";"18.383.544,00";"2.825.838,86";"15,37%";"0,00";
"2022";"26000 - Ministério da Educação";"26284 - Fundação Universidade Federal de Ciências da Saúde de Porto Alegre";"154032 - FUND.UNIV.FED.DE.CIENC.DA SAUDE DE P.ALEGRE";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110101 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-PRINC.";"0,00";"0,00";"0,00%";"0,00";
"2022";"30000 - Ministério da Justiça e Segurança Pública";"30905 - Fundo de Defesa de Direitos Difusos";"200401 - FUNDO DE DEFESA DE DIREITOS DIFUSOS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110103 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-DIV.AT.";"0,00";"80.302,02";"0,00%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170010 - SECRET. ESPECIAL DA RECEITA FEDERAL DO BRASIL";"1 - Receitas Correntes";"12 - Contribuições";"121 - Contribuições sociais";"12134905 - CSLL-PARCELAMENTOS-MULTAS";"0,00";"0,00";"0,00%";"2.585.122.268,20";
"2022";"25000 - Ministério da Fazenda";"25904 - Fundo de Estabilidade do Seguro Rural";"179103 - FUNDO DE ESTABILIDADE DO SEGURO RURAL";"1 - Receitas Correntes";"13 - Receita Patrimonial";"132 - Valores Mobiliários";"13210501 - JUROS DE TITULOS DE RENDA-PRINCIPAL";"0,00";"12.735.461,80";"0,00%";"0,00";
"2022";"40000 - Ministério do Trabalho e Emprego";"37201 - Fundação Jorge Duprat Figueiredo, de Segurança e Medicina do Trabalho";"264001 - FUNDACENTRO - FUND.JORGE DUPRAT/CTN/SEDE - SP";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.";"30.742,00";"24.624,00";"80,10%";"0,00";
"2022";"26000 - Ministério da Educação";"26235 - Universidade Federal de Goiás";"153052 - UNIVERSIDADE FEDERAL DE GOIAS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220631 - RESTIT.DESP.PRIMARIAS EX.ANTERIORES-PRINC.";"0,00";"341.384,08";"0,00%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170010 - SECRET. ESPECIAL DA RECEITA FEDERAL DO BRASIL";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11130101 - IRPF-PRINCIPAL";"0,00";"0,00";"0,00%";"300.689.376.220,16";
"2022";"26000 - Ministério da Educação";"26424 - Instituto Federal do Tocantins";"158131 - INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110101 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-PRINC.";"0,00";"10,00";"0,00%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"13 - Receita Patrimonial";"134 - Exploração de recursos naturais";"13410241 - ROYAL.PETRO.PLAT.-COM.A PARTIR 3/12/12-PRINC.";"0,00";"5.175.934.455,34";"0,00%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11130102 - IRPF-MULTAS E JUROS";"1.505.469.803,00";"2.435.471.660,92";"161,77%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"7 - Receitas Correntes - intra-orçamentárias";"72 - Contribuições";"722 - Contribuições econômicas";"72210911 - CONTR.S/REC.OP.BRT DECOR.SRV.TLCM-PRINC.INTRA";"0,00";"838.900,89";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26283 - Fundação Universidade Federal do Mato Grosso do Sul";"154054 - FUNDACAO UNIVERS.FED. DE MATO GROSSO DO SUL";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220631 - RESTIT.DESP.PRIMARIAS EX.ANTERIORES-PRINC.";"0,00";"343.484,79";"0,00%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170010 - SECRET. ESPECIAL DA RECEITA FEDERAL DO BRASIL";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11130322 - IRRF-CAPITAL-MULTAS E JUROS";"0,00";"0,00";"0,00%";"342.488.780,37";
"2022";"32000 - Ministério de Minas e Energia";"32396 - Agência Nacional de Mineração";"323100 - SETORIAL ORCAMENTARIA E FINANCEIRA - ANM";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19210102 - INDENIZ.P/DANOS CAUSADOS AO PATR.PUB.-MUL.JUR";"0,00";"1.841,24";"0,00%";"0,00";
"2022";"36000 - Ministério da Saúde";"36000 - Ministério da Saúde - Unidades com vínculo direto";"250088 - SPO-COORD.-GERAL DE FINAN. E CONTAB./MS";"1 - Receitas Correntes";"13 - Receita Patrimonial";"131 - Exploração do patrimônio imobiliário do Estado";"13110201 - CONC/PERM/AUT/CESSAO DIR.USO IMOV.PUB-PRINC.";"0,00";"- 1.900,00";"0,00%";"0,00";
"2022";"26000 - Ministério da Educação";"26278 - Fundação Universidade Federal de Pelotas";"154047 - FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS";"1 - Receitas Correntes";"16 - Receita de Serviços";"169 - Outros serviços";"16999901 - OUTROS SERVICOS-PRINCIPAL";"0,00";"10,00";"0,00%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"12 - Contribuições";"122 - Contribuições econômicas";"12210823 - CIDE-COMBUSTIVEIS-COMERCIALIZACAO-DIV.ATIVA";"863.342,00";"4.391.805,79";"508,70%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170010 - SECRET. ESPECIAL DA RECEITA FEDERAL DO BRASIL";"1 - Receitas Correntes";"12 - Contribuições";"121 - Contribuições sociais";"12110201 - COFINS S/FATURAMENTO-OPT.SIMP.NAC-PRINC.";"0,00";"0,00";"0,00%";"1.716.425,01";
"2022";"26000 - Ministério da Educação";"26407 - Instituto Federal Goiano";"158124 - IF GOIANO";"1 - Receitas Correntes";"13 - Receita Patrimonial";"131 - Exploração do patrimônio imobiliário do Estado";"13110112 - ALUGUEIS E ARRENDAMENTOS-MULTAS E JUROS";"0,00";"616,10";"0,00%";"0,00";
"2022";"22000 - Ministério da Agricultura e Pecuária";"22000 - Ministério da Agricultura e Pecuária - Unidades com vínculo direto";"130101 - COORD.-GERAL DE ORCAMENTO E FINANCAS-MAPA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110102 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-MUL.JUR";"16.080,00";"12.146,76";"75,54%";"0,00";
"2022";"26000 - Ministério da Educação";"26239 - Universidade Federal do Pará";"153063 - UNIVERSIDADE FEDERAL DO PARA";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19239901 - OUTROS RESSARCIMENTOS-PRINCIPAL";"0,00";"43.502,09";"0,00%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"12 - Contribuições";"122 - Contribuições econômicas";"12210303 - CONT.S/APOSTAS EM COMPETICOES HIPICAS-DIV.AT.";"3.359,00";"3.767,21";"112,15%";"0,00";
"2022";"26000 - Ministério da Educação";"26419 - Instituto Federal do Rio Grande do Sul";"158141 - INST.FED.DE EDUC.,CIENC.E TEC.DO RS";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110902 - MULTAS E JUROS PREVISTOS EM CONTRATOS-MUL.JUR";"0,00";"0,00";"0,00%";"0,00";
"2022";"32000 - Ministério de Minas e Energia";"32210 - Agência Nacional de Energia Elétrica";"323028 - AGENCIA NACIONAL DE ENERGIA ELETRICA";"1 - Receitas Correntes";"13 - Receita Patrimonial";"134 - Exploração de recursos naturais";"13450332 - UTIL.REC.HID-DEM.EMPRESAS-PRORROG.OUT-MUL.JUR";"0,00";"10.072,80";"0,00%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11130203 - IRPJ-LIQUIDA DE INCENTIVOS-DIVIDA ATIVA";"1.038.109.400,00";"2.628.458.914,47";"253,20%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11140152 - IPI-OUTROS PRODUTOS-MULTAS E JUROS";"843.093.988,00";"553.369.730,77";"65,64%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19221201 - RESTIT.DEP.DE SENTENCAS JUD.Ñ SACADOS-PRINC.";"6.363.996.412,00";"118.095.997,55";"1,86%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11140153 - IPI-OUTROS PRODUTOS-DIVIDA ATIVA";"240.287.289,00";"642.373.915,20";"267,34%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"7 - Receitas Correntes - intra-orçamentárias";"79 - Outras Receitas Correntes";"792 - Indenizações e restituições";"79230201 - RESSARCIMENTO DE CUSTOS-PRINCIPAL-INTRA";"0,00";"- 3.000,00";"0,00%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170010 - SECRET. ESPECIAL DA RECEITA FEDERAL DO BRASIL";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11130332 - IRRF-REMESSA AO EXTERIOR-MULTAS E JUROS";"0,00";"0,00";"0,00%";"282.341.797,08";
"2022";"42000 - Ministério da Cultura";"34902 - Fundo Nacional de Cultura";"540030 - FUNDO NACIONAL DA CULTURA - FNC";"7 - Receitas Correntes - intra-orçamentárias";"73 - Receita Patrimonial";"733 - Receita de concessões e permissões";"73330411 - CESS.DIR.USO.RADFRQ-NAO.P.ORBITAIS/PRC-INTRA";"0,00";"1.541,68";"0,00%";"0,00";
"2022";"44000 - Ministério do Meio Ambiente e Mudança do Clima";"44208 - Serviço Florestal Brasileiro";"440088 - SETORIAL PROG.ORCAMENTARIA E FINANCEIRA-SFB";"1 - Receitas Correntes";"13 - Receita Patrimonial";"134 - Exploração de recursos naturais";"13460122 - CONCESSAO FLOREST.NACIONAIS-DEM.VAL.-MUL.JUR.";"252.595,00";"277.129,35";"109,71%";"0,00";
"2022";"26000 - Ministério da Educação";"26291 - Fundação Coordenação de Aperfeiçoamento de Pessoal de Nível Superior";"154003 - FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"199 - Demais receitas correntes";"19999921 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-PRINC.";"643.438,00";"- 1.500,00";"-0,23%";"0,00";
"2022";"26000 - Ministério da Educação";"26249 - Universidade Federal Rural do Rio de Janeiro";"153166 - UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110102 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-MUL.JUR.";"0,00";"84,90";"0,00%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11130103 - IRPF-DIVIDA ATIVA";"463.029.826,00";"986.355.812,01";"213,02%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170010 - SECRET. ESPECIAL DA RECEITA FEDERAL DO BRASIL";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11140121 - IPI-BEBIDAS";"0,00";"0,00";"0,00%";"183.549.483,02";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170010 - SECRET. ESPECIAL DA RECEITA FEDERAL DO BRASIL";"1 - Receitas Correntes";"12 - Contribuições";"121 - Contribuições sociais";"12130101 - CSLL-CONTRIBUINTES NAO OPT.SIMP.NAC-PRINC.";"0,00";"0,00";"0,00%";"5.491.813.052,09";
"2022";"41000 - Ministério das Comunicações";"41232 - Fundo de Universalização dos Serviços de Telecomunicações";"413047 - FUNDO DE UNIVERS.DOS SERV.TELECOMUNICACOES";"7 - Receitas Correntes - intra-orçamentárias";"79 - Outras Receitas Correntes";"791 - Multas administrativas, contratuais e judiciais";"79110211 - MLT.LEI.GER.TELECOM-NAO.P.ORBITAIS/PRC-INTRA";"0,00";"8.001,36";"0,00%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"2 - Receitas de Capital";"23 - Amortizações de Empréstimos";"231 - AMORTIZACAO DE EMPRESTIMOS";"23110201 - AMORTIZ.PROV.EXEC.DE GARANTIA-OP.CRED.-PRINC.";"24.731.083,00";"60.559.176,01";"244,87%";"0,00";
"2022";"49000 - Ministério do Desenvolvimento Agrário e Agricultura Familiar";"22201 - Instituto Nacional de Colonização e Reforma Agrária";"373001 - COORDENACAO-GERAL DE ORCAMENTO E FINANCAS-DOF";"1 - Receitas Correntes";"12 - Contribuições";"121 - Contribuições sociais";"12190911 - ADICIONAL A CONTR.PREVIDENCIARIA RURAL-PRINC.";"206.076.591,00";"24.635.254,43";"11,95%";"0,00";
"2022";"53000 - Ministério da Integração e do Desenvolvimento Regional";"74918 - Fundo de Desenvolvimento do Nordeste";"533009 - FUNDO DE DESENVOLVIMENTO DO NORDESTE";"1 - Receitas Correntes";"16 - Receita de Serviços";"164 - Serviços e Atividades Financeiras";"16410101 - RETORNO DE OP.,JUR.E ENC.FINANCEIROS-PRINC.";"122.026.406,00";"79.888.466,90";"65,47%";"0,00";
"2022";"26000 - Ministério da Educação";"26415 - Instituto Federal do Mato Grosso do Sul";"158132 - INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19110901 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.";"0,00";"2.154,00";"0,00%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"191 - Multas administrativas, contratuais e judiciais";"19111311 - MULT.LEG.ANTICORRUP.PROC.ADM.RESPONS.-PRINC.";"0,00";"18.503.003,37";"0,00%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"2 - Receitas de Capital";"21 - Operações de Crédito";"211 - Operações de crédito - mercado interno";"21110101 - TIT.RESP.TN-MERC.INT.,EXC.REF.DIV.PUB.-PRINC.";"369.917.354.285,00";"70.279.531.631,10";"19,00%";"0,00";
"2022";"36000 - Ministério da Saúde";"36000 - Ministério da Saúde - Unidades com vínculo direto";"250088 - SPO-COORD.-GERAL DE FINAN. E CONTAB./MS";"1 - Receitas Correntes";"16 - Receita de Serviços";"163 - Serviços e Atividades Referentes à Saúde";"16310101 - SERV.ATENDIM.SAUDE UNID.GOV.FED.-PRINC.";"0,00";"0,00";"0,00%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"12 - Contribuições";"121 - Contribuições sociais";"12114908 - COFINS S/FATURAMENTO-PARCEL.-JUROS DIV.ATIVA";"828.494.642,00";"858.474.937,65";"103,62%";"0,00";
"2022";"44000 - Ministério do Meio Ambiente e Mudança do Clima";"44208 - Serviço Florestal Brasileiro";"440088 - SETORIAL PROG.ORCAMENTARIA E FINANCEIRA-SFB";"1 - Receitas Correntes";"13 - Receita Patrimonial";"134 - Exploração de recursos naturais";"13460121 - CONCESSAO FLORESTAS NACIONAIS-DEM.VAL.-PRINC.";"12.337.419,00";"12.027.876,09";"97,49%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"7 - Receitas Correntes - intra-orçamentárias";"71 - Impostos, Taxas e Contribuições de Melhoria";"711 - Impostos";"71140122 - IPI-BEBIDAS-MULTAS E JUROS-INTRA";"0,00";"600,15";"0,00%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11140121 - IPI-BEBIDAS";"3.123.792.289,00";"2.250.331.000,51";"72,04%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170010 - SECRET. ESPECIAL DA RECEITA FEDERAL DO BRASIL";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11190112 - OUTROS IMPOSTOS-MULTAS E JUROS";"0,00";"0,00";"0,00%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170013 - SETORIAL ORCAMENTARIA E FINANCEIRA-MF";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11130201 - IRPJ-LIQUIDA DE INCENTIVOS-PRINCIPAL";"174.008.933.378,00";"268.813.976.481,54";"154,48%";"0,00";
"2022";"26000 - Ministério da Educação";"26272 - Fundação Universidade do Maranhão";"154041 - FUNDACAO UNIVERSIDADE FEDERAL DO MARANHAO";"1 - Receitas Correntes";"16 - Receita de Serviços";"161 - Serviços Administrativos e Comerciais Gerais";"16110102 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-MUL.JUR.";"2.496,00";"700,20";"28,05%";"0,00";
"2022";"26000 - Ministério da Educação";"26420 - Instituto Federal Farroupilha";"158127 - INST.FED.DE EDUC.,CIENC.E TEC.FARROUPILHA";"1 - Receitas Correntes";"15 - Receita Industrial";"151 - Receita da indústria extrativa mineral";"15110101 - RECEITA INDUSTRIAL-PRINCIPAL";"27.132,00";"3.682,95";"13,57%";"0,00";
"2022";"53000 - Ministério da Integração e do Desenvolvimento Regional";"53203 - Superintendência do Desenvolvimento do Nordeste";"533014 - SUPERINTENDENCIA DO DESENVOLV. DO NORDESTE";"1 - Receitas Correntes";"19 - Outras Receitas Correntes";"192 - Indenizações, restituições e ressarcimentos";"19220111 - RESTITUICAO DE CONVENIOS-PRIMARIAS-PRINCIPAL";"0,00";"850.251,23";"0,00%";"0,00";
"2022";"25000 - Ministério da Fazenda";"25000 - Ministério da Fazenda - Unidades com vínculo direto";"170010 - SECRET. ESPECIAL DA RECEITA FEDERAL DO BRASIL";"1 - Receitas Correntes";"11 - Impostos, Taxas e Contribuições de Melhoria";"111 - Impostos";"11199902 - OUTROS IMPOSTOS-MULTAS E JUROS";"0,00";"0,00";"0,00%";"669.094,23";
